measure,location,sex,age,cause,metric,year,val,upper,lower
2,1,3,22,571,1,2013,32507487.05657201,44392160.18570891,22439336.965935063
2,1,3,22,571,2,2013,0.012463052039605705,0.016437281534183414,0.00908648026606086
2,1,3,22,571,3,2013,450.47814775238265,615.1720697568448,310.95700924573316
2,1,3,22,571,1,2014,32732081.181630768,44671847.39961097,22570901.25832815
2,1,3,22,571,2,2014,0.012541168491016158,0.016511868921372033,0.009111616782416874
2,1,3,22,571,3,2014,448.0088323002918,611.4301769918642,308.9312610645616
2,1,3,22,571,1,2015,33061792.625647373,45077018.19856042,22770946.939646862
2,1,3,22,571,2,2015,0.012657058557557844,0.01668294888044969,0.009215683717369146
2,1,3,22,571,3,2015,446.99776995261504,609.4444677884559,307.8648099025203
2,1,3,22,571,1,2016,33497083.609455414,45632413.738012314,23129236.301951174
